seen_count,alsa,pick_count,ata,game_count,win_rate,sideboard_game_count,sideboard_win_rate,opening_hand_game_count,oh wr,drawn_game_count,drawn_win_rate,ever_drawn_game_count,gd wr,never_drawn_game_count,never_drawn_win_rate,iwd,name,color,rarity,url,url_back,expansion,id,types
212539,5.9776512,51998,7.1116197,121774,0.57343932,47884,0.55298221,32740,0.58992059,46269,0.56865288,79009,0.57746586,56829,0.56645375,0.01101211000000002,Sepulcher Ghoul,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/b/5b302bc8-683f-4a26-ab86-87eaa19dce4d.jpg?1627705347,,AFR,77223,Creature - Zombie
198043,5.3452584,41934,6.7780083,119494,0.56978593,27794,0.55396848,28584,0.60334453,40575,0.56160197,69159,0.57885452,59587,0.55864534,0.02020918000000005,Shambling Ghast,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/9/d96198a7-dd19-4940-bf8f-23135011fc84.jpg?1627705376,,AFR,77224,Creature - Zombie
40124,2.9990529,18369,3.1866732,65674,0.5849499,7511,0.53787778,13449,0.62666369,20058,0.61147672,33507,0.61757245,35038,0.55676694,0.06080551000000001,Skullport Merchant,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/b/2bbb8865-dc37-4d56-9a2d-a92f7462c338.jpg?1627705401,,AFR,77225,Creature - Dwarf Citizen
13304,3.095009,3197,3.3290585,5118,0.51035561,6232,0.54589217,874,0.49199085,1460,0.49794521,2334,0.49571551,2814,0.52203269,-0.02631717999999994,Sphere of Annihilation,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/d/3d2315a9-584b-4c59-af43-dd38bcb6c322.jpg?1627705427,,AFR,77226,Artifact
215342,6.1073084,33497,8.3182076,62198,0.53551561,61872,0.56228989,12026,0.50207883,17383,0.5206236,29409,0.51304023,34009,0.55203034,-0.03899010999999997,Thieves' Tools,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/5/f50b922e-32dd-4645-b6f4-c07d1a0c70fc.jpg?1627705456,,AFR,77227,Artifact - Equipment
215826,5.9554688,40205,7.6636239,100579,0.57372811,40539,0.5536397,25481,0.58102115,38231,0.59645314,63712,0.59028127,47730,0.55623298,0.03404828999999998,Vampire Spawn,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/8/b8975c72-b2ec-4c5f-86a4-4e1e3bb41c15.jpg?1627705486,,AFR,77228,Creature - Vampire
8730,1.9800687,4532,1.9046778,14913,0.54033394,3271,0.55640477,2546,0.53063629,3867,0.54047065,6413,0.53656635,8547,0.54206154,-0.005495189999999983,Vorpal Sword,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/a/7adbe69f-326d-4b4f-850f-c57a1860d17c.jpg?1627705519,,AFR,77229,Artifact - Equipment
8730,1.9800687,4532,1.9046778,14913,0.54033394,3271,0.55640477,2546,0.53063629,3867,0.54047065,6413,0.53656635,8547,0.54206154,-0.005495189999999983,Vorpal Sword,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/a/7adbe69f-326d-4b4f-850f-c57a1860d17c.jpg?1627705519,,AFR,77382,Artifact - Equipment
56857,4.1196335,16931,4.781525,56306,0.58333037,14851,0.54366709,11169,0.61437908,16008,0.607009,27177,0.6100379,30512,0.5626311,0.04740679999999997,Warlock Class,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/7/b7faf899-96b7-454e-b634-6684c2d72f26.jpg?1627705543,,AFR,77230,Enchantment - Class
6775,1.3645756,5359,1.3312185,21321,0.57609868,1901,0.54182009,3652,0.62486309,6316,0.63299557,9968,0.63001605,11946,0.5342374,0.09577865000000008,Westgate Regent,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/7/e757cc7d-b9cc-4ef1-80c9-a22755a6d271.jpg?1627705570,,AFR,77231,Creature - Vampire
6775,1.3645756,5359,1.3312185,21321,0.57609868,1901,0.54182009,3652,0.62486309,6316,0.63299557,9968,0.63001605,11946,0.5342374,0.09577865000000008,Westgate Regent,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/7/e757cc7d-b9cc-4ef1-80c9-a22755a6d271.jpg?1627705570,,AFR,77416,Creature - Vampire
8833,1.9299219,5181,1.9143023,19466,0.57387239,2776,0.52233429,3601,0.63815607,5191,0.57445579,8792,0.60054595,11070,0.55347787,0.04706807999999996,Wight,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/6/f62abe9c-7599-433b-a964-10d6641f3586.jpg?1627705598,,AFR,77232,Creature - Zombie Soldier
8833,1.9299219,5181,1.9143023,19466,0.57387239,2776,0.52233429,3601,0.63815607,5191,0.57445579,8792,0.60054595,11070,0.55347787,0.04706807999999996,Wight,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/6/f62abe9c-7599-433b-a964-10d6641f3586.jpg?1627705598,,AFR,77417,Creature - Zombie Soldier
154203,4.0297335,34999,5.159976,96872,0.5526055,16794,0.55948553,22523,0.55472184,35109,0.55290666,57632,0.55361605,48085,0.55073308,0.0028829700000000402,Yuan-Ti Fang-Blade,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/7/a7e0e09c-ed43-4a37-85f2-c60bdfdb2624.jpg?1627705628,,AFR,77233,Creature - Snake Rogue
222283,6.1823666,35260,8.501418,72986,0.55021511,58305,0.56120401,13591,0.53660511,24255,0.55299938,37846,0.54711198,38949,0.55308224,-0.005970259999999894,Zombie Ogre,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/4/d4dbed36-190c-4748-b282-409a2fb5d134.jpg?1627705679,,AFR,77234,Creature - Zombie Ogre
226520,6.4367517,44108,8.429718,81563,0.54635067,60337,0.56804283,20025,0.54661673,25825,0.51330106,45850,0.52785169,41993,0.56033148,-0.03247979000000001,Armory Veteran,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/1/4177f57e-c239-47e8-ae50-5f593f6d54ec.jpg?1627705723,,AFR,77235,Creature - Orc Warrior
70496,5.5734084,10011,7.6265108,9638,0.49761361,26620,0.55593539,1876,0.46641791,2749,0.47653692,4625,0.47243243,5230,0.51931166,-0.04687922999999994,Barbarian Class,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/4/647c2269-bdc7-4455-9158-73abbff6e50e.jpg?1627705778,,AFR,77236,Enchantment - Class
38067,2.8906139,19597,3.0082155,68830,0.58112742,6844,0.54091175,14643,0.61039404,19005,0.61736385,33648,0.61433072,37813,0.55618438,0.05814633999999996,Battle Cry Goblin,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/7/9766a427-2bb3-4028-a502-d1194cdc93aa.jpg?1627705831,,AFR,77237,Creature - Goblin
243905,7.3885119,41792,9.7375814,65919,0.54714119,90150,0.56057682,12683,0.54025073,17280,0.51545139,29963,0.52594867,37397,0.56087387,-0.03492519999999999,Boots of Speed,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/b/db6d9913-3d4f-4f47-ba3a-6586a50ddbd7.jpg?1627705859,,AFR,77238,Artifact - Equipment
245582,7.656856,29258,10.928943,15872,0.51348286,83558,0.55667919,3707,0.50660912,5168,0.48935759,8875,0.49656338,8133,0.52637403,-0.02981065000000005,Brazen Dwarf,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/6/3658e65b-df54-4327-9104-c2f3dd65df85.jpg?1627705968,,AFR,77239,Creature - Dwarf Shaman
46260,3.4256161,16518,3.8686282,54161,0.56285888,9025,0.54515235,10709,0.56671958,14249,0.55688118,24958,0.56110265,30429,0.56308127,-0.001978619999999931,Burning Hands,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/6/66e2d723-3fa0-4411-8f98-e4e6b3a5e6df.jpg?1627705997,,AFR,77240,Instant
42201,3.127106,17173,3.4424969,59247,0.56882205,7182,0.53870788,11013,0.57468446,16959,0.56949113,27972,0.57153582,33394,0.5671977,0.004338120000000001,Chaos Channeler,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/b/7b9bb587-f732-42c9-a2a7-152629889997.jpg?1627706019,,AFR,77241,Creature - Human Shaman
83229,6.5629768,10095,9.645369,5692,0.51879831,33450,0.55258595,908,0.4845815,1489,0.4916051,2397,0.48894451,3381,0.53859805,-0.04965354000000005,Critical Hit,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/2/d2e9aaaf-0b51-4721-b75c-923892a41743.jpg?1627706043,,AFR,77242,Instant
7474,1.6236286,4882,1.582753,17498,0.54154761,2035,0.53611794,3050,0.52459016,4399,0.55694476,7449,0.54369714,10327,0.53916917,0.004527970000000048,"Delina, Wild Mage",R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/8/e87459aa-af8f-4bd2-a310-151353083a2e.jpg?1627706070,,AFR,77243,Legendary Creature - Elf Shaman
7474,1.6236286,4882,1.582753,17498,0.54154761,2035,0.53611794,3050,0.52459016,4399,0.55694476,7449,0.54369714,10327,0.53916917,0.004527970000000048,"Delina, Wild Mage",R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/8/e87459aa-af8f-4bd2-a310-151353083a2e.jpg?1627706070,,AFR,77418,Legendary Creature - Elf Shaman
101758,2.8875273,51576,3.1056887,143469,0.57070168,16042,0.54419648,35678,0.59249397,47803,0.59224316,83481,0.59235036,71718,0.55060096,0.04174939999999994,Dragon's Fire,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/6/9666987a-5267-46d3-9b00-31baa92a9cbc.jpg?1627706098,,AFR,77244,Instant
234519,6.894452,35912,9.4536367,53690,0.54552058,76589,0.56279622,10329,0.54274373,14802,0.52830699,25131,0.53424058,30108,0.55287631,-0.018635730000000073,Dueling Rapier,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/3/c304118a-c83b-490a-b0e2-721734a996ee.jpg?1627706130,,AFR,77245,Artifact - Equipment
228551,6.6653351,35105,9.251759,62794,0.55992611,73197,0.56063773,11286,0.5662768,19501,0.56058664,30787,0.56267256,34597,0.55686909,0.005803470000000033,Earth-Cult Elemental,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/a/fa05f317-b2f8-4eea-951b-0c374774764b.jpg?1627706157,,AFR,77246,Creature - Elemental
174659,4.7035767,38260,6.0685834,97996,0.55635944,32696,0.56554319,18657,0.53454467,29987,0.55894221,48644,0.54958474,53430,0.56092083,-0.011336090000000021,Farideh's Fireball,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/7/57a46987-f05a-4b83-af56-f18000874e65.jpg?1627706196,,AFR,77247,Instant
3857,1.6108374,2780,1.5769784,10565,0.5691434,1551,0.53707286,1877,0.5929675,2595,0.58535645,4472,0.58855098,6192,0.55377907,0.034771909999999906,Flameskull,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/2/32d3f766-4098-4023-9a23-e9ff6722b66d.jpg?1627706222,,AFR,77248,Creature - Skeleton
236761,7.2159646,31830,10.146434,37981,0.53955925,74652,0.56188716,8701,0.55752212,10596,0.4996225,19297,0.52572939,20521,0.55119146,-0.025462070000000003,Goblin Javelineer,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/3/d32b3f1b-40cb-413d-adb9-0809e4a2abdd.jpg?1627706258,,AFR,77249,Creature - Goblin Warrior
236761,7.2159646,31830,10.146434,37981,0.53955925,74652,0.56188716,8701,0.55752212,10596,0.4996225,19297,0.52572939,20521,0.55119146,-0.025462070000000003,Goblin Javelineer,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/3/d32b3f1b-40cb-413d-adb9-0809e4a2abdd.jpg?1627706258,,AFR,77419,Creature - Goblin Warrior
49369,3.5789666,17867,4.0668271,60461,0.56409917,7684,0.55062467,12275,0.56904277,15848,0.56278395,28123,0.56551577,33645,0.56168822,0.003827550000000013,Goblin Morningstar,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/9/998f3785-c806-4848-adcb-d89ea51159c5.jpg?1627706292,,AFR,77250,Artifact - Equipment
186251,5.020118,39486,6.5201084,112596,0.56009094,27252,0.5545648,24252,0.5646957,36447,0.55195215,60699,0.55704377,59038,0.56075748,-0.003713709999999981,Hoarding Ogre,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/f/df39eaac-b13f-4cb3-960d-8f7a0d590663.jpg?1627706327,,AFR,77251,Creature - Ogre
11576,2.5406012,5320,2.5721805,17366,0.55706553,4874,0.54123923,3070,0.55276873,4293,0.54507338,7363,0.54828195,10265,0.56239649,-0.014114540000000009,Hobgoblin Bandit Lord,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/9/09e9dc36-f2d8-4384-98cb-e44c00b02433.jpg?1627706357,,AFR,77252,Creature - Goblin Rogue
164991,4.4154227,53530,5.1495984,140933,0.56794363,17750,0.54709859,38600,0.59168394,50398,0.55551808,88998,0.57120385,67503,0.56513044,0.006073409999999946,Hobgoblin Captain,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/7/f7c0aa86-fd3b-4e0f-9d37-ce1ea8922243.jpg?1627706385,,AFR,77253,Creature - Goblin Barbarian
54545,3.9031992,16406,4.6248324,53622,0.56258625,7555,0.53778954,10463,0.56914843,14510,0.552102,24973,0.55924398,30297,0.56348813,-0.004244150000000002,Hulking Bugbear,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/5/f55d43d4-5f63-45c3-b8f8-0aebd23750a5.jpg?1627706409,,AFR,77254,Creature - Goblin
54545,3.9031992,16406,4.6248324,53622,0.56258625,7555,0.53778954,10463,0.56914843,14510,0.552102,24973,0.55924398,30297,0.56348813,-0.004244150000000002,Hulking Bugbear,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/5/f55d43d4-5f63-45c3-b8f8-0aebd23750a5.jpg?1627706409,,AFR,77420,Creature - Goblin
184558,4.9011584,42452,6.210049,118106,0.56192742,31708,0.56089946,26277,0.56760665,35528,0.56082526,61805,0.56370844,62188,0.55960957,0.004098869999999977,Improvised Weaponry,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/9/29d5fd00-c616-4079-a91e-4da0bcaf9120.jpg?1627706453,,AFR,77255,Sorcery
3047,1.2221858,2631,1.213607,10468,0.57890715,1078,0.52597403,1684,0.62707838,2710,0.6398524,4394,0.63495676,6188,0.54007757,0.09487919,Inferno of the Star Mounts,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/7/c788c6a6-20d9-4a93-a898-330b085226c4.jpg?1627767538,,AFR,77256,Legendary Creature - Dragon
3047,1.2221858,2631,1.213607,10468,0.57890715,1078,0.52597403,1684,0.62707838,2710,0.6398524,4394,0.63495676,6188,0.54007757,0.09487919,Inferno of the Star Mounts,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/7/c788c6a6-20d9-4a93-a898-330b085226c4.jpg?1627767538,,AFR,77389,Legendary Creature - Dragon
235373,6.7288941,37115,9.2678432,58848,0.55475122,74787,0.56136762,11491,0.54956053,17624,0.53812982,29115,0.54264125,32417,0.56183484,-0.019193589999999983,Jaded Sell-Sword,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/f/ff5219c0-fb43-47b1-b682-131ba7c70990.jpg?1627706488,,AFR,77257,Creature - Dragon Warrior
258592,8.2177252,31490,11.674944,5294,0.49471099,102236,0.55148871,996,0.46987952,1358,0.4712813,2354,0.47068819,3064,0.50718016,-0.036491969999999985,Kick in the Door,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/2/222102d0-fed3-41fd-87b0-f6d22766d7fd.jpg?1627706518,,AFR,77258,Sorcery
35081,2.6721302,18158,2.8337923,62437,0.57022278,6473,0.53082033,12064,0.56830239,16772,0.58716909,28836,0.57927591,35109,0.56261927,0.01665664,Magic Missile,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/8/c814ac58-8826-48cd-8209-4af6803866e3.jpg?1627706554,,AFR,77259,Sorcery
9002,1.9093535,6322,1.871876,24925,0.58595787,2765,0.53707052,4101,0.62253109,6388,0.6424546,10489,0.63466489,14612,0.5517383,0.08292659000000002,Meteor Swarm,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/8/b8f5e669-4e69-4763-bbb9-e9685bde912c.jpg?1627706580,,AFR,77260,Sorcery
23883,5.1094084,3394,7.3176193,649,0.48228043,13750,0.54778182,117,0.4017094,158,0.43670886,275,0.42181818,378,0.52645503,-0.10463685000000006,Minion of the Mighty,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/f/ffd0a827-778b-48c3-bb85-4b4acef351d6.jpg?1627706624,,AFR,77261,Creature - Kobold
23883,5.1094084,3394,7.3176193,649,0.48228043,13750,0.54778182,117,0.4017094,158,0.43670886,275,0.42181818,378,0.52645503,-0.10463685000000006,Minion of the Mighty,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/f/ffd0a827-778b-48c3-bb85-4b4acef351d6.jpg?1627706624,,AFR,77421,Creature - Kobold
26060,5.506485,3946,7.8753168,630,0.5047619,15855,0.54670451,101,0.44554455,156,0.42948718,257,0.43579767,375,0.552,-0.11620233000000002,Orb of Dragonkind,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/a/9a1c2cdd-353c-4747-bf0e-b995dd37ffca.jpg?1627706657,,AFR,77262,Artifact
192186,5.1718596,45869,6.4878022,133837,0.56679394,24625,0.55516751,31416,0.56588999,42433,0.56352367,73849,0.56453033,69203,0.56566912,-0.0011387900000000561,Plundering Barbarian,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/8/d875881c-c285-47f1-8a37-e4a0239d47ec.jpg?1627706689,,AFR,77263,Creature - Dwarf Barbarian
226255,6.7620693,50943,8.0187072,92353,0.584713,75532,0.55158079,24750,0.59054545,38991,0.61878382,63741,0.60781914,41102,0.560508,0.04731114000000003,Price of Loyalty,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/7/47634528-cc34-406a-8572-812a41d6a86a.jpg?1627706717,,AFR,77264,Sorcery
39672,3.0191823,15502,3.3368598,54763,0.56896079,6750,0.53881481,9378,0.57560247,15292,0.59187811,24670,0.58569112,31264,0.55581499,0.02987613,Red Dragon,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/c/7cf57369-b8e2-481c-89d4-c83c617499a3.jpg?1627706749,,AFR,77265,Creature - Dragon
39672,3.0191823,15502,3.3368598,54763,0.56896079,6750,0.53881481,9378,0.57560247,15292,0.59187811,24670,0.58569112,31264,0.55581499,0.02987613,Red Dragon,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/c/7cf57369-b8e2-481c-89d4-c83c617499a3.jpg?1627706749,,AFR,77390,Creature - Dragon
71050,5.1953695,16560,6.4903986,44990,0.55190042,18937,0.56207425,8801,0.5339166,12173,0.53462581,20974,0.53432822,25485,0.56319404,-0.02886581999999993,Rust Monster,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/a/6a7c6b2c-9ba0-4fc1-9922-0988acf2dfde.jpg?1627706779,,AFR,77266,Creature - Beast
71050,5.1953695,16560,6.4903986,44990,0.55190042,18937,0.56207425,8801,0.5339166,12173,0.53462581,20974,0.53432822,25485,0.56319404,-0.02886581999999993,Rust Monster,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/a/6a7c6b2c-9ba0-4fc1-9922-0988acf2dfde.jpg?1627706779,,AFR,77422,Creature - Beast
193978,5.2279898,42589,6.7108643,117712,0.57121619,32166,0.55238451,24897,0.58533157,38792,0.58566199,63689,0.58553282,61568,0.55832575,0.02720707,Swarming Goblins,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/2/623c1d1b-69a4-4bc4-b388-17a7600fd960.jpg?1627706804,,AFR,77267,Creature - Goblin
61064,4.4586991,16915,5.2792787,48432,0.55859762,18713,0.55464116,8429,0.5399217,13936,0.53889208,22365,0.53928013,27689,0.57217668,-0.032896550000000024,Tiger-Tribe Hunter,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/6/46e0c229-aa31-4c79-bafe-28a8d8e64c61.jpg?1627706830,,AFR,77268,Creature - Human Barbarian
241758,7.2698277,35795,10.073809,48812,0.54277637,86554,0.56379832,8544,0.50924625,13016,0.52443147,21560,0.51841373,28300,0.55886926,-0.04045553000000002,Unexpected Windfall,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/a/bae6a5fb-39f5-4cf8-85f7-661cb4570507.jpg?1627706864,,AFR,77269,Instant
197619,5.2733138,45225,6.7359867,119206,0.56823482,29932,0.55879995,28480,0.58205758,38534,0.56108891,67014,0.5700003,61178,0.56592239,0.004077910000000018,Valor Singer,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/9/89bc162c-bdf1-43f7-882f-d8cee4f3f415.jpg?1627706895,,AFR,77270,Creature - Tiefling Bard
28083,5.8341345,4223,8.4529955,313,0.52076677,17829,0.56077178,43,0.44186047,85,0.52941176,128,0.5,186,0.53763441,-0.03763441000000001,Wish,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/e/3ed021d2-e2bc-44b3-8934-4bd02e0a42ec.jpg?1627706920,,AFR,77271,Sorcery
13239,2.893421,4614,3.1174686,14273,0.54578575,4675,0.53540107,2501,0.52978808,3564,0.52749719,6065,0.52844188,8422,0.55663738,-0.02819549999999993,Xorn,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/7/f73fdf76-e3a6-49d0-bfb0-4b7cdbd4271e.jpg?1627706949,,AFR,77272,Creature - Elemental
13239,2.893421,4614,3.1174686,14273,0.54578575,4675,0.53540107,2501,0.52978808,3564,0.52749719,6065,0.52844188,8422,0.55663738,-0.02819549999999993,Xorn,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/7/f73fdf76-e3a6-49d0-bfb0-4b7cdbd4271e.jpg?1627706949,,AFR,77423,Creature - Elemental
258017,8.0160416,35927,11.167478,18760,0.5380064,109620,0.56094691,3053,0.50900753,4727,0.5231648,7780,0.51760925,11242,0.55230386,-0.03469460999999996,You Come to the Gnoll Camp,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/e/0e893613-423e-409b-9334-292bd252405b.jpg?1627706980,,AFR,77273,Instant
81411,6.0475489,12226,8.6257975,13862,0.52423893,34010,0.55727727,2505,0.4750499,3457,0.51431877,5962,0.49781952,8057,0.54263373,-0.04481421000000002,You Find Some Prisoners,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/f/0f2a95ae-feb2-42c3-99b4-9ea7a491d326.jpg?1627707015,,AFR,77274,Instant
